"","ensembl_gene_id","mgi_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000038696","ENSMUSG00000038696","Mapkap1",0.43189977113259,6.11262279521034,1.53640359787226,0.138174454035288,0.805218680607681,-5.39190455694531
"ENSMUSG00000058927","ENSMUSG00000058927","Gm10053",-1.03744904552178,0.678111072161592,-1.53509591250814,0.138494312104711,0.806671102937279,-4.50252044684768
"ENSMUSG00000022899","ENSMUSG00000022899","Slc15a2",1.70739184712505,3.40725724616355,1.53435913779807,0.138674793982693,0.806761580229691,-4.60621981916208
"ENSMUSG00000044636","ENSMUSG00000044636","Csrnp2",-1.01888216883092,3.39577791416885,-1.53408724987001,0.138741445007635,0.806761580229691,-4.58967287330222
"ENSMUSG00000060038","ENSMUSG00000060038","Dhps",-0.268986456792373,6.49441882856365,-1.53377029590943,0.138819176805201,0.806761580229691,-5.66289504520564
"ENSMUSG00000034634","ENSMUSG00000034634","Ly6d",1.26984678191656,3.04098421809611,1.53363977666267,0.138851196568862,0.806761580229691,-4.59555553634421
"ENSMUSG00000053799","ENSMUSG00000053799","Exoc6",-0.435808942152987,5.63555485950438,-1.53273321473559,0.139073767205449,0.806761580229691,-5.38502583567151
"ENSMUSG00000000142","ENSMUSG00000000142","Axin2",1.2680657245945,2.3971031815582,1.53248200441949,0.139135493837177,0.806761580229691,-4.51384764653456
"ENSMUSG00000060771","ENSMUSG00000060771","Tsga10",-1.06370212794926,0.588723657681714,-1.53245636967489,0.139141793993145,0.806761580229691,-4.60814858032391
"ENSMUSG00000041827","ENSMUSG00000041827","Oasl1",1.473502801547,2.19252942897658,1.53225884645571,0.139190346398028,0.806761580229691,-4.52137910519751
"ENSMUSG00000018199","ENSMUSG00000018199","Trove2",-1.28700378514487,1.37661219745031,-1.53221387884749,0.139201401652578,0.806761580229691,-4.51402032836555
"ENSMUSG00000032571","ENSMUSG00000032571","Pik3r4",0.631231688395744,5.14039789004496,1.53177121939263,0.139310267651606,0.806761580229691,-5.0846138444979
"ENSMUSG00000072966","ENSMUSG00000072966","Gprasp2",1.53019991104749,1.67059774332116,1.53158609071456,0.139355818227875,0.806761580229691,-4.52142143122885
"ENSMUSG00000060477","ENSMUSG00000060477","Irak2",0.494966632605616,4.73790039436253,1.5312386038793,0.139441349750664,0.806761580229691,-5.04572040314559
"ENSMUSG00000022114","ENSMUSG00000022114","Spry2",1.19228870362943,1.40110025984096,1.53090975581025,0.13952233315408,0.806761580229691,-4.53138187683821
"ENSMUSG00000029059","ENSMUSG00000029059","Fam213b",-1.17145736246549,2.38875275315781,-1.53043257178392,0.139639915002149,0.806761580229691,-4.51077580226623
"ENSMUSG00000051457","ENSMUSG00000051457","Spn",-0.319877011789007,7.24004125878684,-1.5303251334543,0.139666399855338,0.806761580229691,-5.69385559924755
"ENSMUSG00000006389","ENSMUSG00000006389","Mpl",-1.16231473340659,0.0444570604675388,-1.53030988895181,0.13967015814435,0.806761580229691,-4.62356179496314
"ENSMUSG00000046718","ENSMUSG00000046718","Bst2",-0.303361745237475,6.9708053142176,-1.52995320679797,0.13975811613609,0.806761580229691,-5.67855342551585
"ENSMUSG00000030254","ENSMUSG00000030254","Rad18",0.461051152059256,5.53635686037077,1.52985952219428,0.13978122634167,0.806761580229691,-5.47197490587804
"ENSMUSG00000001729","ENSMUSG00000001729","Akt1",-0.246936116844331,7.90448718669736,-1.52929865864325,0.139919646285283,0.807152626197222,-5.97181280586781
"ENSMUSG00000031239","ENSMUSG00000031239","Itm2a",0.211827918343605,8.13070986652208,1.52778336402257,0.140294180332534,0.808904658131349,-6.08102231031407
"ENSMUSG00000026269","ENSMUSG00000026269","Rnpepl1",-0.297226850798035,7.18434068149826,-1.52674315812886,0.140551762878938,0.809931332512365,-5.68943484981689
"ENSMUSG00000002228","ENSMUSG00000002228","Ppm1j",-0.517818727740686,5.23458521221927,-1.52649180220914,0.140614063419018,0.809931332512365,-5.09353050863249
"ENSMUSG00000043207","ENSMUSG00000043207","Zmpste24",-0.34070017226567,6.28850582759435,-1.52584203698555,0.140775217781656,0.810450875757094,-5.72617926183956
"ENSMUSG00000050295","ENSMUSG00000050295","Foxc1",-1.03159371599576,-0.382387045034479,-1.5250854095296,0.140963066871518,0.81087302758395,-4.63837850185145
"ENSMUSG00000027428","ENSMUSG00000027428","Rbbp9",-1.55487883197493,2.59800060372114,-1.52462408227027,0.141077702132624,0.81087302758395,-4.5745780405966
"ENSMUSG00000050608","ENSMUSG00000050608","Minos1",0.244776320336445,7.28514186898471,1.52454861285276,0.141096462808209,0.81087302758395,-5.80051122949048
"ENSMUSG00000026721","ENSMUSG00000026721","Rabgap1l",0.410055841778528,6.21557426710895,1.52430573400166,0.141156853084893,0.81087302758395,-5.37225847553032
"ENSMUSG00000047824","ENSMUSG00000047824","Pygo2",0.343297345581186,6.56457931318886,1.52411816043358,0.141203506554411,0.81087302758395,-5.62009141452511
"ENSMUSG00000031311","ENSMUSG00000031311","Nono",-0.214628982710556,8.10482419160288,-1.52337906275706,0.141387458634769,0.811364117976761,-5.95632402445025
"ENSMUSG00000018861","ENSMUSG00000018861","Fdxr",-0.430461847998181,5.58068218771501,-1.52313700148282,0.141447747307561,0.811364117976761,-5.30010950281088
"ENSMUSG00000029103","ENSMUSG00000029103","Lrpap1",-0.266182627564029,6.34223246402545,-1.52256286207815,0.141590828830185,0.811364117976761,-5.6051572551751
"ENSMUSG00000027091","ENSMUSG00000027091","Zc3h15",0.211501985192308,7.53360917316707,1.52241336356105,0.14162810487331,0.811364117976761,-5.93269722398005
"ENSMUSG00000032554","ENSMUSG00000032554","Trf",0.801062487852167,0.337358135763478,1.52228912211376,0.141659089422287,0.811364117976761,-4.65036880466811
"ENSMUSG00000028409","ENSMUSG00000028409","Smu1",-0.193228604683298,8.13648974198063,-1.5218932032272,0.14175786460386,0.811364117976761,-5.99688293242129
"ENSMUSG00000025648","ENSMUSG00000025648","Pfkfb4",-1.5619685378799,3.0507440032615,-1.52177938696269,0.14178627031007,0.811364117976761,-4.61858095550642
"ENSMUSG00000003814","ENSMUSG00000003814","Calr",-0.169511741202385,8.9996028960246,-1.52092180656519,0.142000450997023,0.811587711124056,-6.11823316087156
"ENSMUSG00000036832","ENSMUSG00000036832","Lpar3",-0.881026547174057,0.738291435413155,-1.5202436016016,0.142170020274939,0.811587711124056,-4.59252067400772
"ENSMUSG00000025381","ENSMUSG00000025381","Cnpy2",0.404288149867958,5.81259203434584,1.51999651093208,0.142231840715556,0.811587711124056,-5.40263317693184
"ENSMUSG00000038775","ENSMUSG00000038775","Vill",-1.40668554385437,2.34421357643488,-1.51979341797918,0.142282669702436,0.811587711124056,-4.56141106394952
"ENSMUSG00000024644","ENSMUSG00000024644","Cndp2",-0.245368732907823,7.07243710900496,-1.51943851368275,0.142371528905976,0.811587711124056,-5.86475305926724
"ENSMUSG00000034028","ENSMUSG00000034028","Cd226",-1.1259204063169,3.35133722671309,-1.51925719056459,0.142416945238316,0.811587711124056,-4.54202949749519
"ENSMUSG00000000168","ENSMUSG00000000168","Dlat",-0.367046305725523,5.7693587009617,-1.51923701647688,0.142421999012155,0.811587711124056,-5.54274105522851
"ENSMUSG00000023175","ENSMUSG00000023175","Bsg",-0.171604735962768,8.1847282260387,-1.51896842384991,0.142489297653019,0.811587711124056,-6.03196713632725
"ENSMUSG00000053559","ENSMUSG00000053559","Smagp",-0.878249498607406,0.63905939293821,-1.51846227412734,0.142616189426195,0.811587711124056,-4.66074144173619
"ENSMUSG00000002396","ENSMUSG00000002396","Ocel1",-0.68879687883477,4.17720115303701,-1.51832122346029,0.14265156731679,0.811587711124056,-4.83154663033728
"ENSMUSG00000036390","ENSMUSG00000036390","Gadd45a",1.10862771780555,3.11025686267341,1.51784171861682,0.142771888962441,0.811587711124056,-4.53100771379643
"ENSMUSG00000028716","ENSMUSG00000028716","Pdzk1ip1",0.816453034302031,2.34235692529979,1.51735762893559,0.142893445332059,0.811587711124056,-4.61337664042964
"ENSMUSG00000039450","ENSMUSG00000039450","Dcxr",-1.42721611892998,2.1045191550035,-1.51727420353435,0.142914402254723,0.811587711124056,-4.52903848479841
"ENSMUSG00000059060","ENSMUSG00000059060","Rad51b",1.14580064444124,1.38486139415778,1.51690571138072,0.143006999620853,0.811587711124056,-4.53862126395351
"ENSMUSG00000024081","ENSMUSG00000024081","Cebpz",0.210036217119995,7.17116040733937,1.51605763413077,0.143220297131642,0.811587711124056,-5.87518124522444
"ENSMUSG00000044250","ENSMUSG00000044250","Pced1b",0.701455651963127,4.58303557419322,1.51520246310787,0.143435642292834,0.811587711124056,-4.77771667136135
"ENSMUSG00000028378","ENSMUSG00000028378","Ptgr1",1.2757581687677,1.66465219990985,1.51514275577018,0.143450687402641,0.811587711124056,-4.61505789952655
"ENSMUSG00000046731","ENSMUSG00000046731","Kctd11",1.31138143730054,1.27295103394698,1.51492946960018,0.143504441990765,0.811587711124056,-4.62323822168773
"ENSMUSG00000003779","ENSMUSG00000003779","Kif20a",1.39314393703865,1.48800894859216,1.51487312853658,0.143518644399709,0.811587711124056,-4.5422625086589
"ENSMUSG00000014907","ENSMUSG00000014907","Naf1",-0.70188603900158,3.44699692408912,-1.51471921624247,0.143557448345053,0.811587711124056,-4.91090825139839
"ENSMUSG00000032641","ENSMUSG00000032641","Gpr19",1.41401902254943,1.78729563957045,1.51428732349785,0.143666381790199,0.811587711124056,-4.54175864884372
"ENSMUSG00000028071","ENSMUSG00000028071","Sh2d2a",-0.187582395973784,8.89022538025624,-1.51408123989882,0.143718384713101,0.811587711124056,-6.14103552302402
"ENSMUSG00000059734","ENSMUSG00000059734","Ndufs8",-0.200121621370589,7.27616606724102,-1.51383048319036,0.143781681164304,0.811587711124056,-5.87714790138111
"ENSMUSG00000028041","ENSMUSG00000028041","Adam15",-1.0709669083867,3.3292034240971,-1.51342690750958,0.143883600322847,0.811587711124056,-4.612939342386
"ENSMUSG00000044505","ENSMUSG00000044505","Lingo4",1.21988525077849,-0.00768949181356476,1.5127672073416,0.144050328469616,0.811587711124056,-4.53717002576115
"ENSMUSG00000045382","ENSMUSG00000045382","Cxcr4",1.00953854647541,3.3396640034619,1.51269188817544,0.144069374168387,0.811587711124056,-4.58559101188841
"ENSMUSG00000079363","ENSMUSG00000079363","Gbp4",0.472518832613035,6.66638386302015,1.51268321967768,0.144071566273744,0.811587711124056,-5.34541701395781
"ENSMUSG00000030219","ENSMUSG00000030219","Erp27",1.05562508227268,1.49118051155357,1.51265041335814,0.144079862641935,0.811587711124056,-4.56310869823729
"ENSMUSG00000040183","ENSMUSG00000040183","Ankrd6",-1.45942963323345,0.777727503029006,-1.51255654831351,0.144103602267953,0.811587711124056,-4.53855553458727
"ENSMUSG00000068220","ENSMUSG00000068220","Lgals1",0.520661997883599,6.29530777665192,1.51253520643893,0.144109000337136,0.811587711124056,-5.2552510297442
"ENSMUSG00000070319","ENSMUSG00000070319","Eif3g",-0.166122109745626,8.65507711684093,-1.51249871097244,0.144118231636283,0.811587711124056,-6.09445040807873
"ENSMUSG00000018920","ENSMUSG00000018920","Cxcl16",0.842809727938485,2.34527960356237,1.51247157872555,0.144125094881134,0.811587711124056,-4.8125388607436
"ENSMUSG00000028191","ENSMUSG00000028191","Bcl10",0.234606935423315,7.02058649647005,1.51224408448798,0.144182651261597,0.811587711124056,-5.75219754703849
"ENSMUSG00000028603","ENSMUSG00000028603","Scp2",0.314927168312826,6.62137076263835,1.51147230416916,0.144378052855919,0.811587711124056,-5.41556677230577
"ENSMUSG00000031644","ENSMUSG00000031644","Nek1",-1.06684124150193,3.56067172651247,-1.51082711978907,0.144541568588498,0.811587711124056,-4.72035500870718
"ENSMUSG00000024268","ENSMUSG00000024268","Celf4",-1.06432730917376,0.36581570181785,-1.51057114615978,0.144606484548965,0.811587711124056,-4.53850606200025
"ENSMUSG00000031112","ENSMUSG00000031112","Stk26",-0.403976939606483,6.07816166793874,-1.51051304309706,0.144621223041116,0.811587711124056,-5.40293710257894
"ENSMUSG00000042659","ENSMUSG00000042659","Arrdc4",0.985778590728773,2.65382647276708,1.5104448909853,0.144638512151471,0.811587711124056,-4.7261381973547
"ENSMUSG00000019878","ENSMUSG00000019878","Hsf2",0.7846800564775,3.42304372654707,1.51034292578924,0.144664382259281,0.811587711124056,-4.75494105676747
"ENSMUSG00000028403","ENSMUSG00000028403","Zdhhc21",-0.567773849167925,4.323853904151,-1.51007058648309,0.144733497385546,0.811587711124056,-5.02943894435027
"ENSMUSG00000020483","ENSMUSG00000020483","Dynll2",-0.280049313064884,5.67591162494242,-1.51002557532247,0.144744923057511,0.811587711124056,-5.5430577639324
"ENSMUSG00000098176","ENSMUSG00000098176","Ccdc166",-0.68533497283717,4.5383784639965,-1.50966076419371,0.144837554227307,0.811587711124056,-4.88455629632159
"ENSMUSG00000034171","ENSMUSG00000034171","Faah",0.639652383211521,6.8086170544013,1.50944959230271,0.144891196156254,0.811587711124056,-5.35219334368017
"ENSMUSG00000006235","ENSMUSG00000006235","Epor",1.44393692187321,0.612612749106441,1.50921127251846,0.144951753694018,0.811587711124056,-4.56053279522417
"ENSMUSG00000036989","ENSMUSG00000036989","Trim3",0.86267364266046,3.57750014748437,1.50750663189601,0.145385509455536,0.812463558343886,-4.91217282745536
"ENSMUSG00000029578","ENSMUSG00000029578","Wipi2",0.287282099843017,6.74241852548252,1.5074899953129,0.145389747949094,0.812463558343886,-5.69471449346336
"ENSMUSG00000008384","ENSMUSG00000008384","Sertad1",-0.286297598858233,7.47180256469423,-1.50694808037674,0.145527866523306,0.812463558343886,-5.72239170406615
"ENSMUSG00000060802","ENSMUSG00000060802","B2m",-0.166011972357287,11.6278858839086,-1.50683354111705,0.14555707300775,0.812463558343886,-6.30065520936509
"ENSMUSG00000075706","ENSMUSG00000075706","Gpx4",0.32692163601079,6.73432312708835,1.50641330931808,0.145664269345915,0.812463558343886,-5.45930241853994
"ENSMUSG00000025429","ENSMUSG00000025429","Pstpip2",1.23241885096958,-0.0515652945182776,1.50624706685771,0.145706693690975,0.812463558343886,-4.58025588416767
"ENSMUSG00000036534","ENSMUSG00000036534","Slc38a7",-1.01695050598114,3.56139264263962,-1.50594572253008,0.145783621155598,0.812463558343886,-4.67832940926636
"ENSMUSG00000035783","ENSMUSG00000035783","Acta2",1.04052944229023,0.766343895234966,1.5053824527176,0.145927502118465,0.812463558343886,-4.53985620296858
"ENSMUSG00000052707","ENSMUSG00000052707","Tnrc6a",0.486343476692205,6.7762361594111,1.50522049710503,0.145968893315186,0.812463558343886,-5.54848296296561
"ENSMUSG00000037818","ENSMUSG00000037818","Abhd18",-1.23667745493351,2.19643131943021,-1.50518779880394,0.145977251223175,0.812463558343886,-4.54256780604999
"ENSMUSG00000043439","ENSMUSG00000043439","Epop",-0.302787261107484,5.29933762176589,-1.50473811703088,0.146092232571359,0.812463558343886,-5.72347819078409
"ENSMUSG00000042476","ENSMUSG00000042476","Abcb4",1.30392854468512,0.154011238765718,1.50466749135826,0.146110297912347,0.812463558343886,-4.60272204287362
"ENSMUSG00000023995","ENSMUSG00000023995","Tspo2",1.12002059552875,0.438377087628011,1.50461243579004,0.146124381840888,0.812463558343886,-4.61608060937523
"ENSMUSG00000030922","ENSMUSG00000030922","Lyrm1",-0.864876371505322,3.3639982594215,-1.50362433501039,0.146377339279227,0.812463558343886,-4.70379582667767
"ENSMUSG00000037434","ENSMUSG00000037434","Slc30a1",-0.688530464288864,4.50069513815484,-1.50350075951099,0.146409000185916,0.812463558343886,-4.85566750086064
"ENSMUSG00000027076","ENSMUSG00000027076","Timm10",-0.27018458140123,5.85051480809995,-1.50343986939847,0.146424602713223,0.812463558343886,-5.7441474277628
"ENSMUSG00000022678","ENSMUSG00000022678","Nde1",0.305887597527622,6.08646555284715,1.50279884074392,0.146588942704818,0.812463558343886,-5.50216496501673
"ENSMUSG00000038357","ENSMUSG00000038357","Camp",1.48274131587817,2.04409382487313,1.50229732045778,0.146717621943152,0.812463558343886,-4.55637838235296
"ENSMUSG00000018820","ENSMUSG00000018820","Zfyve27",-0.472050762139531,6.13761404089872,-1.5022925771935,0.146718839401714,0.812463558343886,-5.512613214526
"ENSMUSG00000025212","ENSMUSG00000025212","Sfxn3",0.515505477242703,5.76687270366233,1.50166492628002,0.146880011920436,0.812463558343886,-5.2010863639655
"ENSMUSG00000026430","ENSMUSG00000026430","Rassf5",0.214809884903952,8.47400198518682,1.50156375006214,0.146906006156058,0.812463558343886,-5.99941998913252
"ENSMUSG00000040749","ENSMUSG00000040749","Siah1b",1.07299867557647,2.2727365568381,1.50129994294921,0.146973801234605,0.812463558343886,-4.69777870164204
"ENSMUSG00000019087","ENSMUSG00000019087","Atp6ap1",-0.252602914170186,8.09960289337374,-1.50112646551853,0.147018396636668,0.812463558343886,-5.98638338904103
"ENSMUSG00000029627","ENSMUSG00000029627","Zkscan14",-1.47758646393722,3.91703961675039,-1.5010643336844,0.147034371392998,0.812463558343886,-4.55559804919714
"ENSMUSG00000109324","ENSMUSG00000109324","Prmt1",-0.172459048818107,7.37950887930918,-1.50076866070915,0.147110411461972,0.812463558343886,-6.0308374539
"ENSMUSG00000029823","ENSMUSG00000029823","Luc7l2",0.424103307539035,6.53330469230826,1.50036057649756,0.147215413702017,0.812463558343886,-5.55465661051407
"ENSMUSG00000020669","ENSMUSG00000020669","Sh3yl1",-1.21430744966368,0.74307008842702,-1.50001702355598,0.1473038590753,0.812463558343886,-4.56806538509704
"ENSMUSG00000022221","ENSMUSG00000022221","Ripk3",-0.299941956707328,6.42756448312701,-1.49974586735049,0.147373696987708,0.812463558343886,-5.75929841872056
"ENSMUSG00000032609","ENSMUSG00000032609","Klhdc8b",1.09880047615173,2.17804769326622,1.4994369603787,0.147453290728001,0.812463558343886,-4.56809937671735
"ENSMUSG00000030867","ENSMUSG00000030867","Plk1",1.23057687843159,2.13072151480602,1.49933358046488,0.147479935679453,0.812463558343886,-4.56609321771477
"ENSMUSG00000021710","ENSMUSG00000021710","Nln",-0.835613248713871,3.94710091234409,-1.49908293441015,0.147544553033356,0.812463558343886,-5.07166994291121
"ENSMUSG00000039096","ENSMUSG00000039096","Rsad1",-0.543642233571581,2.97782080585137,-1.49904769012167,0.147553640974022,0.812463558343886,-4.94679533017072
"ENSMUSG00000029093","ENSMUSG00000029093","Sorcs2",-1.03614670494822,1.66428604628528,-1.49901556752599,0.147561924365863,0.812463558343886,-4.67124018623632
"ENSMUSG00000048371","ENSMUSG00000048371","Pdp2",-0.60466263730255,4.2530543441103,-1.49864714407108,0.147656956119577,0.812463558343886,-5.00207983457399
"ENSMUSG00000052151","ENSMUSG00000052151","Plpp2",-1.36615759871718,1.06024126179459,-1.49804176450339,0.147813217045469,0.812463558343886,-4.55007421220168
"ENSMUSG00000021245","ENSMUSG00000021245","Mlh3",-1.28694801022095,3.24536485333038,-1.49769396828694,0.147903051344075,0.812463558343886,-4.58952669686511
"ENSMUSG00000024330","ENSMUSG00000024330","Col11a2",-1.08429369206967,2.85794982259161,-1.49711948442252,0.148051535543532,0.812463558343886,-4.55213164251201
"ENSMUSG00000032727","ENSMUSG00000032727","Mier3",0.781080227168291,4.45913844991253,1.4970939108676,0.148058148245336,0.812463558343886,-5.03569348337143
"ENSMUSG00000029430","ENSMUSG00000029430","Ran",-0.139947406396763,9.16476932211418,-1.49708400774469,0.148060709017666,0.812463558343886,-6.19984696066735
"ENSMUSG00000020447","ENSMUSG00000020447","Npc1l1",-1.0680551382717,-0.234219082302679,-1.49701565067647,0.148078385930049,0.812463558343886,-4.66541863295271
"ENSMUSG00000025184","ENSMUSG00000025184","R3hcc1l",0.406013516859413,5.39839686061519,1.4967119205273,0.148156950340315,0.812463558343886,-5.31294128481504
"ENSMUSG00000033128","ENSMUSG00000033128","Gga1",0.391889914600593,6.09936096374429,1.49654750097771,0.148199494116677,0.812463558343886,-5.42110284114263
"ENSMUSG00000000320","ENSMUSG00000000320","Alox12",1.74013450155771,0.817494916907078,1.49643835165017,0.148227742146059,0.812463558343886,-4.56963183903506
"ENSMUSG00000072066","ENSMUSG00000072066","6720489N17Rik",1.56435138292822,0.724003379041045,1.4959711708391,0.148348698895934,0.812463558343886,-4.56941143912071
"ENSMUSG00000038412","ENSMUSG00000038412","Higd1a",-0.251238627146283,6.48335384139039,-1.4959061024117,0.148365551995773,0.812463558343886,-5.729424068797
"ENSMUSG00000015468","ENSMUSG00000015468","Notch4",1.13891889657226,-0.102686490869803,1.49584943822582,0.148380229618749,0.812463558343886,-4.59898257668981
"ENSMUSG00000033364","ENSMUSG00000033364","Usp37",-0.334338930775116,4.84283961630162,-1.49537611185808,0.148502880712723,0.81259127247679,-5.31407334659401
"ENSMUSG00000028233","ENSMUSG00000028233","Tgs1",0.370271164511281,6.21317986501156,1.49515143300633,0.148561129704199,0.81259127247679,-5.68598369851146
"ENSMUSG00000070291","ENSMUSG00000070291","Ddx43",0.985732518659552,2.73662598179776,1.49491392995429,0.148622723656678,0.81259127247679,-4.68416660947514
"ENSMUSG00000044162","ENSMUSG00000044162","Tnip3",0.83552459597791,1.84211775439118,1.49466183497375,0.148688124625853,0.81259127247679,-4.74999452109516
"ENSMUSG00000071662","ENSMUSG00000071662","Polr2g",-0.344478848081438,6.4931255750783,-1.49399086924797,0.148862307384057,0.813124436626571,-5.47937167060697
"ENSMUSG00000057440","ENSMUSG00000057440","Mpp7",-1.06349833334553,2.72541996327138,-1.49373774440946,0.148928061760006,0.813124436626571,-4.65280459692268
"ENSMUSG00000024592","ENSMUSG00000024592","C330018D20Rik",-1.27168052832053,3.1222934721929,-1.49338209292637,0.149020489490187,0.813240339683189,-4.62401866523364
"ENSMUSG00000021215","ENSMUSG00000021215","Net1",-0.451102893314522,5.32074765925718,-1.49288817246536,0.149148928416283,0.813253969430905,-5.31081041926098
"ENSMUSG00000037762","ENSMUSG00000037762","Slc16a9",1.0593025054737,-0.279923592269942,1.49263171049584,0.149215654242675,0.813253969430905,-4.64561871491114
"ENSMUSG00000037426","ENSMUSG00000037426","Depdc5",-0.811536791472305,3.55955677611601,-1.49255126647649,0.149236589032322,0.813253969430905,-4.83754703849911
"ENSMUSG00000090150","ENSMUSG00000090150","Acad11",1.26054621400705,1.93565015221047,1.49140800002459,0.149534371731567,0.814085601658073,-4.60774107425882
"ENSMUSG00000001123","ENSMUSG00000001123","Lgals9",0.340585108208753,7.26895114140603,1.49132301406738,0.149556527027207,0.814085601658073,-5.58458045108841
"ENSMUSG00000077450","ENSMUSG00000077450","Rab11b",0.212058893996373,7.24119459198309,1.49114470957137,0.149603018550192,0.814085601658073,-5.8510739258815
"ENSMUSG00000023505","ENSMUSG00000023505","Cdca3",1.23634071000234,3.11400402486513,1.48986909810898,0.149935967507057,0.815508867078857,-4.60384176806494
"ENSMUSG00000027907","ENSMUSG00000027907","S100a11",0.39951799607468,5.853358725927,1.48947092029731,0.150040019759668,0.815544152564476,-5.35732641711628
"ENSMUSG00000022451","ENSMUSG00000022451","Twf1",0.461272058419445,5.12115208582423,1.48912417672575,0.150130678998895,0.815544152564476,-5.31428092327974
"ENSMUSG00000021996","ENSMUSG00000021996","Esd",-0.189128903817112,7.60454898087071,-1.48872681199301,0.150234628377381,0.815544152564476,-6.05086555587316
"ENSMUSG00000012848","ENSMUSG00000012848","Rps5",-0.225606779384256,9.95821195971785,-1.48856768859117,0.150276270973975,0.815544152564476,-6.18781095162929
"ENSMUSG00000028465","ENSMUSG00000028465","Tln1",0.219751270746268,8.13263350256334,1.48847909192586,0.150299460790424,0.815544152564476,-5.9150363456361
"ENSMUSG00000021368","ENSMUSG00000021368","Tbc1d7",-1.27696488274797,2.34762054140451,-1.48761734797442,0.150525170599637,0.816008616244269,-4.6329075844054
"ENSMUSG00000032218","ENSMUSG00000032218","Ccnb2",1.10879581407602,2.9171089253588,1.48752568645632,0.15054919498707,0.816008616244269,-4.63352811015275
"ENSMUSG00000038010","ENSMUSG00000038010","Ccdc138",1.38304878253215,1.97569050887336,1.48733423635804,0.150599383912005,0.816008616244269,-4.57219722359309
"ENSMUSG00000025208","ENSMUSG00000025208","Mrpl43",-0.271732706607117,6.36297714807925,-1.48684047488852,0.150728886989738,0.816323066475481,-5.68243245879302
"ENSMUSG00000026117","ENSMUSG00000026117","Zap70",-0.173268561312128,8.33254798401502,-1.48632471425604,0.150864256628856,0.816505827246567,-6.10685725875134
"ENSMUSG00000020621","ENSMUSG00000020621","Rdh14",-0.643491961375452,4.42694014816533,-1.48612023046995,0.150917954022305,0.816505827246567,-5.03021915497794
"ENSMUSG00000039701","ENSMUSG00000039701","Usp53",1.05018289832441,3.97261579525123,1.48587528697207,0.150982296573921,0.816505827246567,-4.819100444796
"ENSMUSG00000000532","ENSMUSG00000000532","Acvr1b",-1.09388701832824,3.06167886766372,-1.4856230661028,0.151048574065137,0.816505827246567,-4.59796262464884
"ENSMUSG00000022551","ENSMUSG00000022551","Cyc1",-0.230776204751896,8.14287340850544,-1.48414723674013,0.151436860084586,0.817553057323779,-6.06798548566167
"ENSMUSG00000034282","ENSMUSG00000034282","Evpl",-1.18969198193381,0.976918911841117,-1.48402386810692,0.151469354673417,0.817553057323779,-4.64285617010577
"ENSMUSG00000028158","ENSMUSG00000028158","Mttp",1.05433858832883,1.9883563704577,1.48400795347241,0.151473546909116,0.817553057323779,-4.57127354334904
"ENSMUSG00000028256","ENSMUSG00000028256","Odf2l",-1.03179097749198,1.48226394822176,-1.48360350524729,0.151580118368402,0.817553057323779,-4.5864627774645
"ENSMUSG00000058624","ENSMUSG00000058624","Gda",1.39982691558529,0.682224319014036,1.48333344151589,0.151651313635764,0.817553057323779,-4.5793795323424
"ENSMUSG00000028431","ENSMUSG00000028431","Elp1",0.267257940506727,6.2078729052174,1.4832558732548,0.151671767507362,0.817553057323779,-5.74868140164625
"ENSMUSG00000021610","ENSMUSG00000021610","Clptm1l",-0.208152420822033,8.41170573391004,-1.48267295544815,0.151825548027176,0.817995947908684,-6.1219069849902
"ENSMUSG00000026254","ENSMUSG00000026254","Eif4e2",-0.200177255584824,7.47334537472102,-1.48184949145722,0.152043003197988,0.81806352640459,-5.94463185339212
"ENSMUSG00000006599","ENSMUSG00000006599","Gtf2h1",-0.298961881072577,6.3682904943843,-1.48145161056301,0.152148163653406,0.81806352640459,-5.7122005689135
"ENSMUSG00000029422","ENSMUSG00000029422","Rsrc2",0.309818867678372,7.45536926924192,1.48114701395125,0.152228708849438,0.81806352640459,-5.80407125268005
"ENSMUSG00000045009","ENSMUSG00000045009","Prrt3",-1.12857644567198,0.0409953322302091,-1.48092873796489,0.15228644936899,0.81806352640459,-4.60125017757576
"ENSMUSG00000032491","ENSMUSG00000032491","Nradd",-1.07191102352528,1.41849691440999,-1.4806741013791,0.152353830820532,0.81806352640459,-4.56838083977452
"ENSMUSG00000037326","ENSMUSG00000037326","Capn15",0.390624632888675,5.19958848338365,1.48049856270377,0.152400295623752,0.81806352640459,-5.43201105547417
"ENSMUSG00000022515","ENSMUSG00000022515","Anks3",0.454432660484271,5.99206984032862,1.47985764890417,0.152570042145334,0.81806352640459,-5.56628754795453
"ENSMUSG00000066735","ENSMUSG00000066735","Vkorc1l1",0.416384766035235,4.63223455341804,1.47979312630703,0.152587139504092,0.81806352640459,-5.41210209762717
"ENSMUSG00000021950","ENSMUSG00000021950","Anxa8",1.324978746012,-0.333269067619495,1.47958115012195,0.152643320428581,0.81806352640459,-4.59342057270671
"ENSMUSG00000020444","ENSMUSG00000020444","Guk1",-0.2258462788005,6.98697714198851,-1.47921934695736,0.152739249393912,0.81806352640459,-5.85528174006511
"ENSMUSG00000020366","ENSMUSG00000020366","Mapk9",-0.376596090496021,5.92289501643856,-1.4789266755713,0.152816884456979,0.81806352640459,-5.44649398782681
