"","ensembl_gene_id","mgi_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000000605","ENSMUSG00000000605","Clcn4",-0.2215861788161,7.31537270367753,-1.23935543451331,0.227795183140277,0.906674386372627,-6.23904223006036
"ENSMUSG00000024601","ENSMUSG00000024601","Isoc1",-0.379319289453204,6.15598065322768,-1.23919745232724,0.227852582167693,0.906674386372627,-5.87704413891682
"ENSMUSG00000098134","ENSMUSG00000098134","Rnf113a2",0.262426849638794,5.58615543037682,1.23881064532652,0.227993165590144,0.906674386372627,-5.86138736557691
"ENSMUSG00000015355","ENSMUSG00000015355","Cd48",0.205567157443181,7.34893470934372,1.23839793613859,0.228143235727412,0.906674386372627,-6.34695859928198
"ENSMUSG00000034853","ENSMUSG00000034853","Acot11",1.24342944693336,0.630833373517139,1.23835552634574,0.228158661112285,0.906674386372627,-4.85282143716918
"ENSMUSG00000024754","ENSMUSG00000024754","Cemip2",-1.29669079413741,2.70058745437333,-1.23830918373837,0.228175517855306,0.906674386372627,-4.85222583526339
"ENSMUSG00000024695","ENSMUSG00000024695","Zfp91",0.31625924465378,6.76512624640177,1.23816637727454,0.22822746848481,0.906674386372627,-6.00160963281699
"ENSMUSG00000063802","ENSMUSG00000063802","Hspbp1",-0.277762350451107,7.04664536743044,-1.23789206008839,0.22832728574889,0.906674386372627,-5.91646727377284
"ENSMUSG00000047989","ENSMUSG00000047989","Ino80c",0.391097365221345,5.53463210545324,1.23776025239882,0.22837525911347,0.906674386372627,-5.66257422082337
"ENSMUSG00000049354","ENSMUSG00000049354","Dcaf7",-0.25234284342926,7.39169349644646,-1.23752758696783,0.228459959835958,0.906695504255146,-6.15137078842238
"ENSMUSG00000032657","ENSMUSG00000032657","Fam189b",-0.232382552784632,6.11249131128027,-1.23722152005673,0.228571418349679,0.906699794833024,-6.37472624056589
"ENSMUSG00000068551","ENSMUSG00000068551","Zfp467",-0.460999702384102,1.78392777170813,-1.23708868566879,0.228619804685616,0.906699794833024,-5.34262845995153
"ENSMUSG00000017421","ENSMUSG00000017421","Zfp207",-0.226512270890399,7.84489662691656,-1.23674027828376,0.228746752734086,0.906888375469882,-6.24238843599771
"ENSMUSG00000021322","ENSMUSG00000021322","Aoah",1.14483317515325,-0.0920222786736029,1.23486356768847,0.22943148445399,0.908894157251252,-4.90267774028896
"ENSMUSG00000001305","ENSMUSG00000001305","Rrp15",-0.499367638817054,5.9033389409594,-1.23465702265295,0.229506938861486,0.908894157251252,-5.40358654783373
"ENSMUSG00000066687","ENSMUSG00000066687","Zbtb16",-1.07688679029076,-0.390100426669574,-1.23450095583467,0.229563965208803,0.908894157251252,-4.890637782249
"ENSMUSG00000091144","ENSMUSG00000091144","Phf11c",-0.444568605694689,3.35583197216475,-1.23448178167706,0.229570972130088,0.908894157251252,-5.6598373027041
"ENSMUSG00000022793","ENSMUSG00000022793","B4galt4",1.27689962539279,0.723922694674302,1.23398811376705,0.229751431880999,0.909291917582429,-4.85059723287805
"ENSMUSG00000004931","ENSMUSG00000004931","Apba3",0.47508523922188,5.85399103194867,1.23365004464882,0.22987507474337,0.909291917582429,-5.67097942515354
"ENSMUSG00000042797","ENSMUSG00000042797","Aqp11",1.12997118473642,0.322066307974854,1.23344988093244,0.2299483049069,0.909291917582429,-4.84884325648716
"ENSMUSG00000031485","ENSMUSG00000031485","Plpbp",0.339989549432253,6.11627286707313,1.23333627736923,0.229989874793875,0.909291917582429,-5.84117267903127
"ENSMUSG00000070953","ENSMUSG00000070953","Rabepk",-0.432400172168683,5.03956286886958,-1.23299431352673,0.230115040822801,0.909471971030461,-5.65210285574763
"ENSMUSG00000031628","ENSMUSG00000031628","Casp3",0.526889140844448,4.33785391947125,1.23224569440184,0.230389231665756,0.910146716295966,-5.30838896979439
"ENSMUSG00000044339","ENSMUSG00000044339","Alkbh2",0.643715377971754,3.20980796298734,1.23164736384611,0.230608555568032,0.910146716295966,-5.0869411612586
"ENSMUSG00000015189","ENSMUSG00000015189","Casd1",-0.411918726469224,5.27237729001961,-1.23145312846817,0.230679788464132,0.910146716295966,-5.6655496069417
"ENSMUSG00000061132","ENSMUSG00000061132","Blnk",1.33534679428957,2.21114663401045,1.2311720222308,0.230782909475138,0.910146716295966,-4.92726250251803
"ENSMUSG00000029922","ENSMUSG00000029922","Mkrn1",0.171640555066486,7.4479346505002,1.23109046069807,0.230812836046692,0.910146716295966,-6.29086776789849
"ENSMUSG00000029199","ENSMUSG00000029199","Lias",0.287201920356025,5.80445079113461,1.23101310965303,0.230841220422996,0.910146716295966,-5.87206373869144
"ENSMUSG00000026087","ENSMUSG00000026087","Mrpl30",-0.220627811459978,6.98384147091417,-1.23093254285294,0.230870787650656,0.910146716295966,-6.09849102690104
"ENSMUSG00000021257","ENSMUSG00000021257","Angel1",-0.707907441600941,4.37398613676315,-1.23078407199208,0.230925282523307,0.910146716295966,-5.41237656127291
"ENSMUSG00000034751","ENSMUSG00000034751","Mast4",-0.732671416411408,3.52509176443617,-1.23057260031721,0.231002918100333,0.910146716295966,-5.1145991461616
"ENSMUSG00000041261","ENSMUSG00000041261","Car8",0.976424604946848,-0.258811496939872,1.23022719151365,0.231129767274851,0.910332483383912,-4.99620239831491
"ENSMUSG00000054434","ENSMUSG00000054434","Tmem120b",-0.78736553673289,3.15269098529595,-1.22937894701577,0.231441503609305,0.910818228745038,-5.05476333270579
"ENSMUSG00000045045","ENSMUSG00000045045","Lrfn4",0.906335978528032,-0.307749794068241,1.22918735655231,0.231511958646441,0.910818228745038,-5.00452136667068
"ENSMUSG00000020063","ENSMUSG00000020063","Sirt1",0.306324043594274,5.42214628036854,1.22912530609813,0.231534780420763,0.910818228745038,-5.81807286674558
"ENSMUSG00000030189","ENSMUSG00000030189","Ybx3",0.561032612273231,6.36793089694246,1.22885952565551,0.231632552111042,0.910818228745038,-5.59737547703856
"ENSMUSG00000001123","ENSMUSG00000001123","Lgals9",-0.200002204972053,7.26895114140603,-1.22875783683752,0.231669968279093,0.910818228745038,-6.37420646529249
"ENSMUSG00000040557","ENSMUSG00000040557","Mettl27",-0.575736857182687,2.30473494886688,-1.22859049645257,0.231731550755829,0.910818228745038,-5.43285519337852
"ENSMUSG00000049090","ENSMUSG00000049090","Zadh2",-0.607184351415524,3.0334613178168,-1.22798065846543,0.23195608048443,0.911175853451355,-5.33599833248276
"ENSMUSG00000000787","ENSMUSG00000000787","Ddx3x",-0.174834003296757,8.47409428284872,-1.22791005566857,0.231982085609923,0.911175853451355,-6.40466687746266
"ENSMUSG00000055652","ENSMUSG00000055652","Klhl25",0.395477863947763,4.84717589254996,1.22743322949786,0.232157772779345,0.911552451249804,-5.76011987531564
"ENSMUSG00000030533","ENSMUSG00000030533","Unc45a",-0.29905172732305,6.94600780312173,-1.22663925858196,0.232450535790802,0.912388322956201,-6.09572261233627
"ENSMUSG00000032688","ENSMUSG00000032688","Malt1",0.227625459206453,8.35913037035437,1.22610395402565,0.232648077721452,0.912389195174298,-6.04998186093827
"ENSMUSG00000020513","ENSMUSG00000020513","Tubd1",1.010697961776,2.40272600203443,1.22600457699431,0.232684764524722,0.912389195174298,-4.99037139293514
"ENSMUSG00000051730","ENSMUSG00000051730","Mettl5",0.560646667409725,3.87183526176526,1.22596808013025,0.232698239092009,0.912389195174298,-5.24982768484556
"ENSMUSG00000060548","ENSMUSG00000060548","Tnfrsf19",1.02588273443228,0.023736489944264,1.22577298467182,0.232770277949388,0.912389195174298,-4.99423201674573
"ENSMUSG00000078578","ENSMUSG00000078578","Ube2d3",0.138255641513066,9.783489373912,1.22477656575092,0.233138468120708,0.912861110906333,-6.54870151223535
"ENSMUSG00000039634","ENSMUSG00000039634","Zfp189",1.37479684786149,2.38538781112751,1.22422886566864,0.233341038196309,0.912861110906333,-4.87287271852168
"ENSMUSG00000020733","ENSMUSG00000020733","Slc9a3r1",0.180046603088423,8.05027138457235,1.22420845394942,0.233348590162066,0.912861110906333,-6.43215355823818
"ENSMUSG00000022106","ENSMUSG00000022106","Rcbtb2",0.35376877570237,4.92782531417534,1.22398642632868,0.233430748294401,0.912861110906333,-5.92471641024734
"ENSMUSG00000040033","ENSMUSG00000040033","Stat2",0.374202493005643,5.47083481410983,1.22371346255657,0.233531784594117,0.912861110906333,-5.86118983654461
"ENSMUSG00000023216","ENSMUSG00000023216","Epb42",1.15268736219636,0.182353852362545,1.22361326215451,0.233568881613843,0.912861110906333,-4.90322492561789
"ENSMUSG00000069917","ENSMUSG00000069917","Hba-a2",1.30434621620674,3.58328271659476,1.22355287101647,0.233591242271321,0.912861110906333,-5.03832956729776
"ENSMUSG00000016664","ENSMUSG00000016664","Pacsin2",0.446745335676022,6.14679618348302,1.22335925303272,0.233662942931968,0.912861110906333,-5.74985001639323
"ENSMUSG00000037351","ENSMUSG00000037351","Actr1b",0.286031614079342,7.21425248246679,1.22304113711988,0.233780783824712,0.912861110906333,-6.13030045092105
"ENSMUSG00000028792","ENSMUSG00000028792","Ak2",0.185929096512747,7.80992678807568,1.22264584395382,0.23392727637579,0.912861110906333,-6.21170880781519
"ENSMUSG00000036591","ENSMUSG00000036591","Arhgap21",1.31217328077172,1.6545280785434,1.22217793434565,0.234100769677791,0.912861110906333,-4.86053427395734
"ENSMUSG00000039068","ENSMUSG00000039068","Zzz3",-0.297020729277141,7.09997404513457,-1.22180011802312,0.234240928798857,0.912861110906333,-6.09591173775937
"ENSMUSG00000040648","ENSMUSG00000040648","Ppip5k2",0.479834104033942,5.89505871416291,1.22141035172352,0.234385587465879,0.912861110906333,-5.56789748274202
"ENSMUSG00000006717","ENSMUSG00000006717","Acot13",-0.363103282979313,3.99351930184751,-1.22131578746974,0.234420694410886,0.912861110906333,-5.64689593259083
"ENSMUSG00000031928","ENSMUSG00000031928","Mre11a",-0.432953441285768,5.36458789175716,-1.22090792954533,0.23457215704022,0.912861110906333,-5.51774226226411
"ENSMUSG00000024070","ENSMUSG00000024070","Prkd3",-0.453041743874187,5.48359152864757,-1.2204623841081,0.234737699832622,0.912861110906333,-5.90353055137499
"ENSMUSG00000027475","ENSMUSG00000027475","Kif3b",-0.415016342141167,5.76269067772151,-1.22042114661354,0.234753026120078,0.912861110906333,-5.66303373839866
"ENSMUSG00000010936","ENSMUSG00000010936","Vac14",-0.357344043641722,6.73271921529207,-1.22025028809252,0.234816535286799,0.912861110906333,-5.97137853924189
"ENSMUSG00000024083","ENSMUSG00000024083","Pja2",0.361431242596263,5.14078006282694,1.22015399931115,0.234852332138082,0.912861110906333,-5.78518294651453
"ENSMUSG00000000420","ENSMUSG00000000420","Galnt1",-0.215316185125702,6.91693804314366,-1.2198897830566,0.234950579809351,0.912861110906333,-6.1495758948056
"ENSMUSG00000038302","ENSMUSG00000038302","Afg1l",1.02020226686906,2.07307666804018,1.21972806810607,0.235010728125157,0.912861110906333,-5.09099447540588
"ENSMUSG00000021578","ENSMUSG00000021578","Ccdc127",-0.46254237039569,5.53205201506626,-1.21972531178473,0.235011753413067,0.912861110906333,-5.48830428730361
"ENSMUSG00000048997","ENSMUSG00000048997","Atxn7l2",-0.729093172933687,4.44494137599597,-1.21938628345891,0.235137889885234,0.912861110906333,-5.26900730505575
"ENSMUSG00000039850","ENSMUSG00000039850","Endov",0.41449390530668,5.15716793326296,1.21936458731112,0.235145963740012,0.912861110906333,-5.72579223979946
"ENSMUSG00000040028","ENSMUSG00000040028","Elavl1",-0.25133314806695,7.69362157814772,-1.2192367302374,0.235193547841121,0.912861110906333,-6.1683639849936
"ENSMUSG00000032301","ENSMUSG00000032301","Psma4",0.215667413959767,7.5605478306643,1.21909049816553,0.235247979410662,0.912861110906333,-6.12398715477554
"ENSMUSG00000035062","ENSMUSG00000035062","Zc4h2",1.29990620468384,1.34182173862119,1.21908534166816,0.235249898973356,0.912861110906333,-4.8702106038505
"ENSMUSG00000025268","ENSMUSG00000025268","Maged2",1.3432615569617,1.3058000704202,1.21904986534936,0.235263105742622,0.912861110906333,-4.9177101828056
"ENSMUSG00000041642","ENSMUSG00000041642","Kif21b",0.229560072305359,6.87662582680305,1.21866834781541,0.235405168656121,0.912861110906333,-6.41953649663639
"ENSMUSG00000046688","ENSMUSG00000046688","Tifa",1.19713942818862,0.807865946507072,1.21853080669503,0.235456399722646,0.912861110906333,-4.87058691404695
"ENSMUSG00000090439","ENSMUSG00000090439","Gm17455",-1.05225449348204,0.526215098563293,-1.21801600687986,0.235648226125555,0.912861110906333,-4.86981578666022
"ENSMUSG00000037773","ENSMUSG00000037773","Pced1a",0.777812682949678,3.98062474213143,1.21801005210514,0.235650445703205,0.912861110906333,-5.18347205755113
"ENSMUSG00000047604","ENSMUSG00000047604","Frat2",0.251879762044354,5.84641019656608,1.21754137079033,0.235825191073569,0.912861110906333,-6.31983598601933
"ENSMUSG00000044502","ENSMUSG00000044502","Bod1",0.287516617178042,5.63561757269635,1.2174266585338,0.235867975828815,0.912861110906333,-5.76587387549105
"ENSMUSG00000025899","ENSMUSG00000025899","Alkbh8",-0.589850793824786,4.7543719942229,-1.21738541920557,0.23588335848106,0.912861110906333,-5.42426521113306
"ENSMUSG00000083012","ENSMUSG00000083012","Fam220a",-0.554652258441727,3.82209429439306,-1.21737938274918,0.235885610198841,0.912861110906333,-5.22657232319375
"ENSMUSG00000037210","ENSMUSG00000037210","Fam193a",0.288330760463373,5.46072814594349,1.21688043771214,0.236071782657825,0.912861110906333,-5.78826666691792
"ENSMUSG00000000168","ENSMUSG00000000168","Dlat",-0.423926549649019,5.7693587009617,-1.21661103538455,0.236172351417757,0.912861110906333,-5.70532674062649
"ENSMUSG00000019312","ENSMUSG00000019312","Grb7",-1.08389032897778,1.26925180977658,-1.21627876126302,0.236296434931825,0.912861110906333,-4.91341579122376
"ENSMUSG00000020894","ENSMUSG00000020894","Vamp2",0.210144630779205,6.47357361475366,1.21619207584144,0.236328814578606,0.912861110906333,-6.17894071709021
"ENSMUSG00000032202","ENSMUSG00000032202","Rab27a",-0.51591414245893,5.29801237527817,-1.21590076537226,0.23643765243781,0.912861110906333,-5.60821108059352
"ENSMUSG00000058624","ENSMUSG00000058624","Gda",1.27600139768872,0.682224319014036,1.21555683098001,0.236566200024395,0.912861110906333,-4.8764891560492
"ENSMUSG00000029009","ENSMUSG00000029009","Mthfr",0.634334738723763,3.69921204921624,1.21535859716119,0.236640315068231,0.912861110906333,-5.26166678078793
"ENSMUSG00000030613","ENSMUSG00000030613","Ccdc90b",0.805114747286785,2.88835475656319,1.21523483006166,0.236686597604447,0.912861110906333,-5.01791428962156
"ENSMUSG00000029095","ENSMUSG00000029095","Ablim2",-1.25011849128005,0.0872358547950917,-1.21510080427823,0.236736724058623,0.912861110906333,-4.89110971785619
"ENSMUSG00000020818","ENSMUSG00000020818","Mfsd11",0.488550623607925,4.21138489935335,1.21465994238428,0.236901665544183,0.912861110906333,-5.41655879149118
"ENSMUSG00000010755","ENSMUSG00000010755","Cars",0.313432685198684,7.09442632208067,1.21465979191915,0.236901721853114,0.912861110906333,-5.95787458671769
"ENSMUSG00000034171","ENSMUSG00000034171","Faah",0.294824310936965,6.8086170544013,1.21449568630511,0.236963141499174,0.912861110906333,-6.38824401865769
"ENSMUSG00000027489","ENSMUSG00000027489","Necab3",1.03354224320209,-0.0468858511206666,1.21445384654893,0.236978802743646,0.912861110906333,-4.96971663648332
"ENSMUSG00000020656","ENSMUSG00000020656","Grhl1",1.01171317897297,2.38543909131837,1.21380714515691,0.23722097196069,0.912861110906333,-4.90021761838366
"ENSMUSG00000033294","ENSMUSG00000033294","Noc4l",-0.378302425815003,7.21119378990815,-1.21378727631808,0.237228415164581,0.912861110906333,-5.83757623108796
"ENSMUSG00000045282","ENSMUSG00000045282","Tmem86b",0.676634740747207,3.09800420397234,1.21367763158075,0.237269493107927,0.912861110906333,-5.14351303398482
"ENSMUSG00000031555","ENSMUSG00000031555","Adam9",1.26434078254252,2.39298015645516,1.21363596484458,0.237285104782337,0.912861110906333,-4.88401906963483
"ENSMUSG00000040441","ENSMUSG00000040441","Slc26a10",-0.504962392640216,3.69249271457312,-1.21345925153086,0.237351324252946,0.912861110906333,-5.41417806532111
"ENSMUSG00000022515","ENSMUSG00000022515","Anks3",-0.426915633387352,5.99206984032862,-1.21329619324809,0.237412439150517,0.912861110906333,-5.89555949249166
"ENSMUSG00000003660","ENSMUSG00000003660","Snrnp200",0.377804710718947,7.4299915688779,1.21324038951912,0.23743335733498,0.912861110906333,-6.19523693512722
"ENSMUSG00000055553","ENSMUSG00000055553","Kxd1",0.261610426002987,6.06679887480175,1.21309925431479,0.23748626846055,0.912861110906333,-5.99075048173912
"ENSMUSG00000024921","ENSMUSG00000024921","Smarca2",-0.198286952576067,5.77750983380233,-1.21283128878202,0.237586752307672,0.912861110906333,-6.26861665348513
"ENSMUSG00000042182","ENSMUSG00000042182","Bend6",1.12020925309392,-0.136619921676213,1.21275951568348,0.237613671793329,0.912861110906333,-4.88635822455327
"ENSMUSG00000036606","ENSMUSG00000036606","Plxnb2",1.03063222372179,2.04707131054831,1.21256683149548,0.237685952008005,0.912861110906333,-4.91010807533955
"ENSMUSG00000017493","ENSMUSG00000017493","Igfbp4",0.200656855100116,9.03678682085469,1.21194968001728,0.23791757103208,0.912948397823786,-6.57145139356532
"ENSMUSG00000051224","ENSMUSG00000051224","Tceanc",-0.944351245022265,2.44578452732174,-1.21120265893486,0.238198157934788,0.912948397823786,-5.01922512244376
"ENSMUSG00000029072","ENSMUSG00000029072","Tas1r3",1.33051615230934,0.493516765327517,1.21091258131889,0.238307180475444,0.912948397823786,-4.87890401425774
"ENSMUSG00000031993","ENSMUSG00000031993","Snx19",-0.467275895931791,4.88352929632747,-1.21052073229212,0.238454512352505,0.912948397823786,-5.6631036556898
"ENSMUSG00000045975","ENSMUSG00000045975","C2cd2",0.827701744459878,2.74921619959156,1.21042788175355,0.238489433407197,0.912948397823786,-5.13769878989266
"ENSMUSG00000030365","ENSMUSG00000030365","Clec2i",0.335217316293516,5.24927383510695,1.21042695253589,0.238489782905089,0.912948397823786,-5.85344843701898
"ENSMUSG00000029923","ENSMUSG00000029923","Rab19",-0.62726113718251,2.40042299252871,-1.21038509674668,0.238505526128849,0.912948397823786,-5.44070411773024
"ENSMUSG00000008540","ENSMUSG00000008540","Mgst1",1.07268209110559,1.84956639115454,1.20974049031883,0.238748080844536,0.912948397823786,-4.9142996756229
"ENSMUSG00000037149","ENSMUSG00000037149","Ddx1",-0.345041489319249,7.17175244917878,-1.20962005459418,0.238793419389069,0.912948397823786,-5.91878952620476
"ENSMUSG00000017764","ENSMUSG00000017764","Zswim1",-0.5454851988989,4.35616977592397,-1.20900586380273,0.239024734932233,0.912948397823786,-5.31081618821161
"ENSMUSG00000029454","ENSMUSG00000029454","Mapkapk5",-0.846929298332632,0.288891983050515,-1.20892276159264,0.239056045697889,0.912948397823786,-4.89342322006605
"ENSMUSG00000031012","ENSMUSG00000031012","Cask",1.38551450245922,1.31913151465002,1.20891846348592,0.239057665197384,0.912948397823786,-4.87543883774175
"ENSMUSG00000016481","ENSMUSG00000016481","Cr1l",-0.243603418602177,6.76374299042175,-1.2081913045527,0.239331772949578,0.912948397823786,-6.13095578661509
"ENSMUSG00000024645","ENSMUSG00000024645","Timm21",-0.418662989110609,5.40901961956226,-1.20791640520227,0.239435459786895,0.912948397823786,-5.67108736592118
"ENSMUSG00000037234","ENSMUSG00000037234","Hook3",0.353609172922456,5.36274362437419,1.20772072640574,0.239509286712524,0.912948397823786,-5.62528178740805
"ENSMUSG00000034724","ENSMUSG00000034724","Cnot6l",-0.263900683594501,6.24709999047214,-1.20700677968235,0.239778794211101,0.912948397823786,-6.17030329725134
"ENSMUSG00000022475","ENSMUSG00000022475","Hdac7",0.170510235389986,7.00993096532429,1.20695965223581,0.239796592354557,0.912948397823786,-6.23890810483045
"ENSMUSG00000037742","ENSMUSG00000037742","Eef1a1",-0.128559175168311,11.5226779085053,-1.20675369093832,0.239874387320664,0.912948397823786,-6.72803507117239
"ENSMUSG00000048170","ENSMUSG00000048170","Mcmbp",0.299409089926559,7.05869379636515,1.20652969215567,0.239959016881561,0.912948397823786,-6.13030670100783
"ENSMUSG00000006784","ENSMUSG00000006784","Ttc25",0.906141895223127,-0.0497954065003403,1.20640381875686,0.240006583287236,0.912948397823786,-4.92690805611003
"ENSMUSG00000075289","ENSMUSG00000075289","Carns1",0.358572595006612,3.68989541730965,1.20627463938212,0.240055406360994,0.912948397823786,-5.87515865289323
"ENSMUSG00000026616","ENSMUSG00000026616","Cr2",-1.14265889045022,0.248635084878093,-1.20618455261433,0.240089458884705,0.912948397823786,-4.87823262108448
"ENSMUSG00000052760","ENSMUSG00000052760","A630001G21Rik",-0.305006404392987,4.94344604904361,-1.20597163871339,0.240169954123064,0.912948397823786,-5.81253546879909
"ENSMUSG00000033222","ENSMUSG00000033222","Ttf2",0.703148278041886,3.91328784768591,1.20586426368822,0.24021055652821,0.912948397823786,-5.30392728036916
"ENSMUSG00000074873","ENSMUSG00000074873","AI606181",0.702089378053775,2.8858598576408,1.2057630262679,0.240248842806912,0.912948397823786,-5.10785960316333
"ENSMUSG00000059005","ENSMUSG00000059005","Hnrnpa3",0.185615151725167,7.40629035737292,1.20575157179624,0.240253174983025,0.912948397823786,-6.1904148773396
"ENSMUSG00000090881","ENSMUSG00000090881","Gm6904",0.837773521310766,0.808397214960495,1.20568777841264,0.240277303243512,0.912948397823786,-4.9300720320677
"ENSMUSG00000064262","ENSMUSG00000064262","Gimap8",0.192008243066364,6.95017903776727,1.20541430640879,0.240380757865188,0.912948397823786,-6.29846642990954
"ENSMUSG00000038005","ENSMUSG00000038005","Hpf1",0.328585866805339,5.87970523714974,1.20538149185253,0.240393173880487,0.912948397823786,-5.89233959340185
"ENSMUSG00000031429","ENSMUSG00000031429","Psmd10",-0.342332321755326,5.79128666184334,-1.20518864094171,0.240466152452647,0.912948397823786,-5.81578288828476
"ENSMUSG00000051864","ENSMUSG00000051864","Tbc1d22a",0.452825661060039,5.10091529362241,1.20498662132764,0.240542618496107,0.912948397823786,-5.68545153979638
"ENSMUSG00000028398","ENSMUSG00000028398","Dmac1",-0.270578125260387,5.76857148839113,-1.20491062669118,0.240571387804196,0.912948397823786,-5.88617322729896
"ENSMUSG00000002346","ENSMUSG00000002346","Slc25a42",0.757593189593305,2.62166645204442,1.2048525536227,0.240593374282679,0.912948397823786,-5.02915285730062
"ENSMUSG00000029507","ENSMUSG00000029507","Pus1",-0.402927158371775,5.85378028353112,-1.20457749773837,0.2406975310219,0.912948397823786,-5.65057613025789
"ENSMUSG00000020231","ENSMUSG00000020231","Dip2a",1.08809276438294,1.59609990224052,1.20436727174555,0.240777161152407,0.912948397823786,-4.89669432857443
"ENSMUSG00000043061","ENSMUSG00000043061","Tmem18",-0.865073511499461,3.20419478778215,-1.20419026945225,0.240844222040609,0.912948397823786,-5.16233065608916
"ENSMUSG00000034586","ENSMUSG00000034586","Hid1",0.2715238692989,4.58387108883392,1.20414535094158,0.240861242556196,0.912948397823786,-5.99791965113966
"ENSMUSG00000021069","ENSMUSG00000021069","Pygl",1.22940082344585,1.28563118804856,1.20404323462316,0.240899939818931,0.912948397823786,-4.93428062613285
"ENSMUSG00000043872","ENSMUSG00000043872","Zmym1",-0.58047778800827,3.89759261516945,-1.2039766148911,0.240925188068792,0.912948397823786,-5.23419258384937
"ENSMUSG00000026080","ENSMUSG00000026080","Chst10",-0.48768786433843,4.72703344458581,-1.20374539527395,0.241012833543973,0.912948397823786,-5.7843553701317
"ENSMUSG00000084883","ENSMUSG00000084883","Ccdc85c",-0.941166516667298,0.786945415380881,-1.20344926033174,0.241125120620083,0.912948397823786,-4.94440144155297
"ENSMUSG00000060038","ENSMUSG00000060038","Dhps",-0.28117225184558,6.49441882856365,-1.20335259898702,0.241161780725358,0.912948397823786,-5.93614362958294
"ENSMUSG00000034285","ENSMUSG00000034285","Nipsnap1",-0.340318983673746,4.70057309315814,-1.20306348405648,0.24127145640606,0.912948397823786,-5.64736197366255
"ENSMUSG00000031791","ENSMUSG00000031791","Tmem38a",-1.22860535502166,1.22559502787598,-1.20285187570923,0.24135175371968,0.912948397823786,-4.88670814151009
"ENSMUSG00000054106","ENSMUSG00000054106","Try4",1.54039420920943,1.24633199852564,1.20276903595293,0.241383193719062,0.912948397823786,-4.89831504048838
"ENSMUSG00000035064","ENSMUSG00000035064","Eef2k",0.913279594883371,2.93159466594637,1.20214214465984,0.241621216156186,0.912948397823786,-5.18699675308824
"ENSMUSG00000030170","ENSMUSG00000030170","Wnt5b",-1.45760337772482,0.208934058171797,-1.20214071309567,0.241621759903979,0.912948397823786,-4.89343229025359
"ENSMUSG00000039254","ENSMUSG00000039254","Pomt1",-0.755622711032482,3.97183180548305,-1.20208927830526,0.241641296873952,0.912948397823786,-5.09436668084066
"ENSMUSG00000031985","ENSMUSG00000031985","Gnpat",-0.232933231752614,6.6587542652622,-1.20193595574325,0.241699541890118,0.912948397823786,-6.01387502440191
"ENSMUSG00000056737","ENSMUSG00000056737","Capg",0.233878652992238,7.35582304741532,1.2016838359511,0.241795341452142,0.912948397823786,-6.1019946418389
"ENSMUSG00000027427","ENSMUSG00000027427","Polr3f",0.361705350388775,5.50068608390017,1.20161347079259,0.241822083635814,0.912948397823786,-5.67226658509803
"ENSMUSG00000037965","ENSMUSG00000037965","Zc3h7a",-0.271679157500983,7.06310703955433,-1.2015006006971,0.241864984399823,0.912948397823786,-6.30245682659594
"ENSMUSG00000025077","ENSMUSG00000025077","Dclre1a",-1.24193915073055,1.9365108700557,-1.20099388922851,0.24205765061101,0.913199430288165,-4.95033470704131
"ENSMUSG00000020091","ENSMUSG00000020091","Eif4ebp2",-0.254838791993866,6.06757225117637,-1.20090518167786,0.242091391605022,0.913199430288165,-6.10927264784323
"ENSMUSG00000015316","ENSMUSG00000015316","Slamf1",0.44335683933445,6.76502222956046,1.2001816400212,0.242366731258962,0.913368981433042,-5.55619580947994
"ENSMUSG00000061118","ENSMUSG00000061118","Dnajc30",-0.523316042089053,3.89723085094269,-1.20013612051068,0.242384061301157,0.913368981433042,-5.1916397773521
"ENSMUSG00000038975","ENSMUSG00000038975","Rabggtb",-0.381497993519613,6.15691095129165,-1.20002301109454,0.242427127980539,0.913368981433042,-5.80964343856269
"ENSMUSG00000028874","ENSMUSG00000028874","Fgr",1.20082061851703,2.38799097982289,1.19994665736242,0.242456203090963,0.913368981433042,-4.96084040900212
"ENSMUSG00000059325","ENSMUSG00000059325","Hopx",0.324115493951149,4.79042630449865,1.19951141096123,0.242621992649656,0.913465836899474,-5.62960223379902
"ENSMUSG00000058291","ENSMUSG00000058291","Zfp68",0.295879708265389,5.95804265057096,1.1993847686148,0.242670247908833,0.913465836899474,-5.99004467227973
"ENSMUSG00000015165","ENSMUSG00000015165","Hnrnpl",0.169235397509091,7.5805345341432,1.19924939942116,0.242721836367528,0.913465836899474,-6.34862243941401
"ENSMUSG00000037940","ENSMUSG00000037940","Inpp4b",-0.194707670383613,8.02609436907062,-1.19898483594164,0.242822683805911,0.913544365754651,-6.39599219080587
"ENSMUSG00000094840","ENSMUSG00000094840","Muc3a",-1.06221792867678,-0.113530261639419,-1.19863241944279,0.242957068234132,0.913625941589252,-4.90344663028015
"ENSMUSG00000026037","ENSMUSG00000026037","Orc2",-0.470236047422496,5.59709416615135,-1.19850847736493,0.24300434342043,0.913625941589252,-5.5905314811208
"ENSMUSG00000034247","ENSMUSG00000034247","Plekhm1",0.643837918576251,4.84610855158864,1.19810178889532,0.243159514916069,0.913908515752333,-5.60679987908594
"ENSMUSG00000031095","ENSMUSG00000031095","Cul4b",-0.396895687978832,5.07352089775019,-1.19776742924571,0.243287145068247,0.914087424661025,-5.62035125999171
