"ensembl_gene_id","mgi_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000053522","Lgals7",-1.00240652383661,1.73994365865745,-1.86431962594137,0.0751770660718182,0.714531523735723,-4.28815793261568
"ENSMUSG00000029379","Cxcl3",1.24212266928343,0.917532971200742,1.83505864698864,0.0795513298716676,0.728023584589009,-4.2110726321631
"ENSMUSG00000039686","Zer1",0.90564602146348,4.93556942151672,1.83447255567038,0.0796411551821298,0.728023584589009,-4.4012285861915
"ENSMUSG00000074063","Osgin1",1.36565878898341,1.09411083478635,1.83302269535974,0.079863740973948,0.728023584589009,-4.16975289048878
"ENSMUSG00000046550","Spin2c",-1.3232408809401,2.87151063918772,-1.80497041694349,0.0842776696689217,0.733274749911062,-4.23161158137159
"ENSMUSG00000043015","Nemp2",1.85800914402228,3.92852195789356,1.78302651275726,0.0878757519054382,0.739658687003622,-4.31675518502778
"ENSMUSG00000038079","Tmem237",1.09380949901781,2.52323820292309,1.78160583109271,0.0881131861530404,0.739997038584549,-4.29338621851247
"ENSMUSG00000025241","Fyco1",0.664146854946543,4.81488125210804,1.7696112305501,0.0901398811172392,0.740671774517178,-4.63598006323191
"ENSMUSG00000025257","Ribc1",-1.44521153361342,0.225014341354688,-1.76140892292661,0.0915487253399675,0.740671774517178,-4.27108894945314
"ENSMUSG00000074277","Phldb3",0.928701530840981,0.233163126649005,1.7199589518532,0.0989600598644536,0.758849802656667,-4.37464138940686
"ENSMUSG00000020396","Nefh",-0.419362928486938,4.83529314968398,-1.71681762138836,0.0995420079031458,0.758849802656667,-5.28410793324745
"ENSMUSG00000012889","Podnl1",-1.07918297504485,1.64725252680987,-1.70634700873793,0.101502808650829,0.758849802656667,-4.3623054212006
"ENSMUSG00000039154","Shd",1.02584432600731,-0.348610083715301,1.70425353035979,0.10189875867901,0.758849802656667,-4.37831856125672
"ENSMUSG00000022098","Bmp1",-1.27139140856534,-0.379017202583072,-1.69820592410262,0.10304994377621,0.760136178266409,-4.39940113667085
"ENSMUSG00000043419","Rnf227",-0.941619266705142,2.84485143742927,-1.67852558566456,0.106872767500301,0.762937968992774,-4.47738065071999
"ENSMUSG00000040466","Blvrb",1.18585166890309,4.24599149118615,1.67343169459225,0.107881543233927,0.76832855609219,-4.50771195934977
"ENSMUSG00000015127","Unkl",-1.47235650691825,3.13650637128335,-1.66826368199203,0.108913201184546,0.770282714507671,-4.3879419846383
"ENSMUSG00000002076","Hsf2bp",-1.30143633558774,0.965586516940918,-1.65601169505261,0.111392272469441,0.772561191821836,-4.37221993593792
"ENSMUSG00000037235","Mxd4",1.02634206305694,4.85261497344292,1.65277617977893,0.112054820444605,0.772561191821836,-4.55550333839061
"ENSMUSG00000029561","Oasl2",1.6317368509284,2.99613080333724,1.65236703348036,0.112138838398638,0.772561191821836,-4.3787947989213
"ENSMUSG00000024143","Rhoq",-0.855072556972188,1.94006057777814,-1.6358023865892,0.11558512225944,0.777014878431377,-4.56729310071368
"ENSMUSG00000022034","Esco2",1.41467644034994,1.26706887916268,1.61849206437103,0.119280987230635,0.780802916557038,-4.43595539267531
"ENSMUSG00000039114","Nrn1",-1.15406597087089,1.66364919021151,-1.6176810598709,0.119456537487881,0.780802916557038,-4.41973339115264
"ENSMUSG00000045903","Npas4",1.07030771648623,0.704513006584085,1.61361708347525,0.120339480966572,0.781199327521013,-4.47137890185143
"ENSMUSG00000066278","Vps37b",0.654539550208409,5.44660670787203,1.59887911207918,0.12358728434104,0.78514273744081,-4.86898611799545
"ENSMUSG00000027952","Pmvk",-0.506171679698444,4.59002091415674,-1.59309617460326,0.124881453587895,0.78514273744081,-5.10274252283391
"ENSMUSG00000002763","Pex6",-0.513203454744972,6.05881710282349,-1.59154036647054,0.125231547020497,0.78514273744081,-5.18186373944928
"ENSMUSG00000031562","Dctd",-0.556562185825594,3.38036733776803,-1.58345056131147,0.127065115969597,0.78899393083011,-4.89403111842189
"ENSMUSG00000033902","Mapkbp1",-0.582851811357838,3.68730339321446,-1.58186198762641,0.127427774109068,0.78899393083011,-5.03892269889428
"ENSMUSG00000030142","Clec4e",1.1800102308002,2.16936200411519,1.54296953417308,0.1365776010222,0.804118226224519,-4.72530660002763
"ENSMUSG00000036832","Lpar3",-0.881026547174057,0.738291435413155,-1.5202436016016,0.142170020274939,0.811587711124056,-4.59252067400772
"ENSMUSG00000028716","Pdzk1ip1",0.816453034302031,2.34235692529979,1.51735762893559,0.142893445332059,0.811587711124056,-4.61337664042964
"ENSMUSG00000079363","Gbp4",0.472518832613035,6.66638386302015,1.51268321967768,0.144071566273744,0.811587711124056,-5.34541701395781
"ENSMUSG00000029627","Zkscan14",-1.47758646393722,3.91703961675039,-1.5010643336844,0.147034371392998,0.812463558343886,-4.55559804919714
"ENSMUSG00000021368","Tbc1d7",-1.27696488274797,2.34762054140451,-1.48761734797442,0.150525170599637,0.816008616244269,-4.6329075844054
"ENSMUSG00000048458","Inka2",0.905195942497874,2.512522754341,1.47865034154451,0.152890215198824,0.81806352640459,-4.7511277226905
"ENSMUSG00000029869","Ephb6",-1.41835283833523,4.64398355978029,-1.47154620019495,0.154785260879657,0.81806352640459,-4.75046775867515
"ENSMUSG00000058135","Gstm1",0.650823793314538,3.90894385586255,1.46346298830214,0.156964568702281,0.818424731663729,-5.11177795927719
"ENSMUSG00000025094","Slc18a2",1.0779618796085,2.59205882023481,1.46169669388738,0.157444065917642,0.818424731663729,-4.72855069113005
"ENSMUSG00000028385","Snx30",1.28906599754635,3.10600172534506,1.46018481868239,0.157855435448958,0.818812345003631,-4.66873044803841
"ENSMUSG00000045573","Penk",0.681731137582595,3.5991228439802,1.44944807209316,0.160801851342365,0.820464358478935,-5.10160046350365
"ENSMUSG00000037703","Lzts3",-1.09043373079353,0.685310645252137,-1.43486614416919,0.164874258475389,0.824515665633054,-4.62475421459277
"ENSMUSG00000053897","Slc39a8",0.956618889190776,2.06186729045272,1.42641266292114,0.1672728000368,0.829726845754235,-4.73584310110902
"ENSMUSG00000022906","Parp9",0.682103626873332,5.09603650986701,1.42365656700085,0.168060816334831,0.830672870725402,-5.05955098156933
"ENSMUSG00000034758","Tle6",1.22607993195635,0.472349479103069,1.41468515465858,0.170646501865805,0.834742759876325,-4.67046180073698
"ENSMUSG00000020829","Slc46a1",-1.37407425187334,1.56303289976041,-1.39895681995438,0.175256228955214,0.836863146791996,-4.71233857023224
"ENSMUSG00000029484","Anxa3",-1.24522019652721,1.52149333467895,-1.39555084216531,0.176267409271259,0.839224063650195,-4.69092207534279
"ENSMUSG00000056493","Foxk1",-0.565929918373149,4.55159140823456,-1.358405301253,0.187598601336064,0.84478736423066,-5.07245513741604
"ENSMUSG00000030474","Siglece",0.880524420563382,0.365661733708492,1.3538858244432,0.189015581129221,0.84478736423066,-4.832533283354
"ENSMUSG00000050192","Eif5a2",0.845191225355575,2.52788633560442,1.34862274614419,0.190676292023963,0.84478736423066,-5.03615500222432
"ENSMUSG00000079339","Ifit1bl1",1.36850574393748,3.14721340217627,1.34705613627099,0.191172826565221,0.84478736423066,-4.72351457441401
"ENSMUSG00000073016","Uprt",-1.15021889548303,0.244047711003867,-1.3465284593551,0.191340301234516,0.84478736423066,-4.72067664163903
"ENSMUSG00000023272","Creld2",-0.322119872110207,6.94441508023967,-1.33248251022894,0.195840659383602,0.84478736423066,-6.17444745586616
"ENSMUSG00000050954","Zfp169",1.07253571424053,2.70329966337288,1.30745066282309,0.204065480135541,0.853131851389916,-4.81956734267166
"ENSMUSG00000091705","H2-Q2",-0.94293772615796,0.252002933977764,-1.28134823193884,0.212924996983934,0.853690617919874,-4.9134525813112
"ENSMUSG00000032586","Traip",0.816089958956719,2.40813104044421,1.26326457713233,0.219234548707562,0.855559017834635,-4.99809130249605
"ENSMUSG00000002409","Dyrk1b",1.0184516379132,1.51120065208444,1.26313285284433,0.219281028484443,0.855559017834635,-4.8005878577492
"ENSMUSG00000047547","Cltb",-0.201427327919144,6.51622519223091,-1.24786480649884,0.224719723148512,0.856203540231306,-6.1158496211268
"ENSMUSG00000059674","Cdh24",-0.907396258300541,1.77636121639782,-1.24308442960049,0.226443531859711,0.856349576279754,-4.84926760849706
"ENSMUSG00000017713","Tha1",0.845700588336591,3.37066922969645,1.23378938796616,0.229824106250253,0.858168700718033,-4.90694095809154
"ENSMUSG00000026199","Ankzf1",0.845099483749504,3.63264122543447,1.21804530390404,0.235637306207543,0.859049943180242,-4.96718974955749
"ENSMUSG00000032788","Pdxk",-0.463127180877578,3.99474981457891,-1.20233418211235,0.241548283329837,0.860368846170742,-5.73293306609243
"ENSMUSG00000026921","Egfl7",1.14940875480087,0.779511683344174,1.17404955348336,0.252469150351241,0.867853819701434,-4.89327953105845
"ENSMUSG00000031779","Ccl22",0.73098101247349,1.61723811243451,1.17205132223648,0.253254354620281,0.867853819701434,-5.30160301445016
"ENSMUSG00000056476","Med12l",-0.832758686531543,0.384952163287384,-1.14786856973631,0.262901083232211,0.874841066634479,-4.98631390548809
"ENSMUSG00000031780","Ccl17",0.780125529356859,0.348938222519241,1.14610994490005,0.263613036996594,0.875287240864855,-4.91635978314468
"ENSMUSG00000029153","Ociad2",-0.85013900238945,-0.142706894565073,-1.14089023847082,0.265734511773301,0.875804872080999,-4.92252217580862
"ENSMUSG00000011658","Fuz",-0.672204607354996,3.09842625808574,-1.12042002630943,0.27417529809822,0.878552301060312,-5.01411273718527
"ENSMUSG00000039958","Etfbkmt",0.861741549520002,3.52800960401618,1.11951125101303,0.27455450892739,0.878552301060312,-5.11021711754483
"ENSMUSG00000027284","Cdan1",0.56486052766276,4.86949163080096,1.0989710587808,0.283227527337419,0.881238032483791,-5.40618627170589
"ENSMUSG00000074695","Il22",0.632077382008878,1.15497537677529,1.0746439364454,0.293753525107172,0.886805271291453,-5.11150311294713
"ENSMUSG00000087141","Plcxd2",0.42724716419549,5.65399283735948,1.07410182038759,0.293991240154557,0.886805271291453,-5.71139095510587
"ENSMUSG00000052374","Actn2",0.706474669742597,1.03816469734105,1.07298418859546,0.29448175001736,0.886805271291453,-5.10916796292788
"ENSMUSG00000002289","Angptl4",-1.2095448894205,1.05875388748319,-1.06265750444054,0.299041645052175,0.886805271291453,-4.99229958640184
"ENSMUSG00000029436","Mmp17",1.0440554939574,0.0969717264134822,1.05432012185782,0.302759640828864,0.888599809984665,-4.99520602047607
"ENSMUSG00000062488","Ifit3b",0.662773709514358,0.883513627585616,1.05167006400027,0.303948255593865,0.888811309624455,-5.19331909606057
"ENSMUSG00000030443","Zfp583",-0.981401163719122,0.651378757182632,-1.04112078700013,0.308712616350492,0.892687469355777,-5.00595775913702
"ENSMUSG00000034926","Dhcr24",-0.395728674234476,3.63163590721437,-1.03946199518181,0.309466542982103,0.893822008662909,-5.83127436480616
"ENSMUSG00000020185","E2f7",0.662773709514358,0.118692653959487,1.02784895472902,0.314781045212759,0.897995546100353,-5.21514119733213
"ENSMUSG00000027398","Il1b",1.18659974766703,2.38142727404672,1.02609639367333,0.315588600058724,0.898205516124333,-5.18301784647417
"ENSMUSG00000024030","Abcg1",0.743591963363198,3.70232295072718,1.02428077103551,0.316426742304318,0.898614184634491,-5.07872475824388
"ENSMUSG00000074923","Pak6",-0.748992753595964,0.145950487870383,-1.02379497241808,0.31665126455601,0.898664222498224,-5.01978754374661
"ENSMUSG00000029276","Glmn",0.50168574441939,3.78775192124882,1.02043827450542,0.318205680970735,0.900531538168417,-5.48067722793423
"ENSMUSG00000032425","Zfp949",-1.11370423593852,2.77045940819503,-1.01376912845175,0.321309822467756,0.901941703668398,-5.02654809157575
"ENSMUSG00000049904","Tmem17",0.823833761461866,0.432038262781359,1.00495581613089,0.325444228728577,0.904288195038283,-5.03120178912255
"ENSMUSG00000039115","Itga9",0.459428860490622,0.698749003519038,0.995151259096271,0.330086838799304,0.905600461519112,-5.27120641648323
"ENSMUSG00000038855","Itpkb",0.245974907569386,6.94599129281457,0.99318735663467,0.331022250348812,0.905600461519112,-6.24507215825281
"ENSMUSG00000016552","Foxred2",-0.373445305753622,3.94018294771813,-0.989711054364307,0.332682501885326,0.905600461519112,-5.9147006043654
"ENSMUSG00000109378","Gm49396",0.610442056926301,2.95131417025416,0.98361728721251,0.335606650814184,0.907529963748806,-5.16828668827943
"ENSMUSG00000062944","9130023H24Rik",-0.977012129360559,1.18358268386892,-0.983127510950833,0.335842438578927,0.907529963748806,-5.05081625355259
"ENSMUSG00000000869","Il4",0.44446146440902,2.06037029212867,0.982701455992294,0.336047642166754,0.907529963748806,-5.35278015926468
"ENSMUSG00000071113","Mboat4",0.734852952267144,0.941404479390927,0.98191272864394,0.336427749108283,0.907529963748806,-5.09207356651878
"ENSMUSG00000037474","Dtl",0.993588305796552,2.8836516848738,0.976656762072027,0.338968259372297,0.908766200303741,-5.06500943872158
"ENSMUSG00000024985","Tcf7l2",0.876332942053713,1.22948684647024,0.973549286609587,0.340476442558015,0.909536937497682,-5.09410317696004
"ENSMUSG00000054999","Naaladl1",0.7058989661471,-0.319604480900663,0.973062664357016,0.340713034685383,0.909536937497682,-5.05423726196368
"ENSMUSG00000030431","Tmem238",-0.352895268511023,3.97572351955413,-0.950548709028934,0.351781963945809,0.911474611099662,-5.65435751857595
"ENSMUSG00000076431","Sox4",0.480890322519004,4.41870065642709,0.947239817401353,0.353429037392366,0.912027230770526,-5.38076655046584
"ENSMUSG00000045140","Pigw",-0.607080539892467,2.93634205477569,-0.944443153190122,0.354825187756323,0.912716221123758,-5.39828477904661
"ENSMUSG00000040327","Cul9",-1.01892633827972,2.61564841122911,-0.94126648062557,0.356415545436919,0.913708970449432,-5.17759314940661
