"ensembl_gene_id","mgi_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000007207","Stx1a",-0.373898058144266,3.66808547959614,-0.662378777614442,0.514355672670199,0.943467238355389,-5.54658294354637
"ENSMUSG00000032300","1700017B05Rik",0.187579781116665,6.17302518838967,0.66153981560646,0.514883576944053,0.943954059218539,-6.3564793911809
"ENSMUSG00000022057","Adamdec1",-0.398463538681196,0.535674276359252,-0.660963636011507,0.515246303187527,0.943954059218539,-5.52041687171885
"ENSMUSG00000090110","Cmc4",0.562513426286829,2.01533764033029,0.659296111688351,0.516296868232922,0.94429462148314,-5.26390502051438
"ENSMUSG00000036246","Gmip",0.153268576618657,7.200625000087,0.659112432752898,0.516412661086926,0.94429462148314,-6.60703673855688
"ENSMUSG00000020921","Tmem101",-0.381274730066058,3.2154314646446,-0.658725782232545,0.516656455981987,0.94429462148314,-5.65359662372318
"ENSMUSG00000020297","Nsg2",-0.50619640309461,4.31180714470883,-0.658399817290797,0.516862036197007,0.94429462148314,-5.26364813693825
"ENSMUSG00000022820","Ndufb4",0.213540264954029,4.50070584686429,0.658028772735877,0.517096102318946,0.94429462148314,-5.94084526680045
"ENSMUSG00000022023","Wbp4",-0.107561398119155,6.35278272048891,-0.657730534338484,0.517284282559612,0.94429462148314,-6.5719730864913
"ENSMUSG00000043881","Kbtbd7",0.249760257620566,3.96747860972234,0.656418084545222,0.518112851617339,0.944883941508901,-5.92553055865037
"ENSMUSG00000020564","Atxn7l1",-0.322252134390506,4.74756977170337,-0.656311806217711,0.518179978735146,0.944883941508901,-5.8185092931406
"ENSMUSG00000026556","Vangl2",0.57461935567609,1.35706996664897,0.655847139503167,0.518473526108715,0.945088684140542,-5.27089154260704
"ENSMUSG00000030056","Isy1",-0.108960952487975,6.1581326763802,-0.654986763618913,0.519017299756999,0.945488931072478,-6.59550230847273
"ENSMUSG00000022075","Rhobtb2",0.294513081017311,4.88886922343699,0.652110815261274,0.520837231013749,0.946112579577397,-5.79034665347893
"ENSMUSG00000058258","Idi1",-0.172746693142116,3.69419092687419,-0.652085743596329,0.520853112039202,0.946112579577397,-6.14088265021677
"ENSMUSG00000026918","Brd3",0.134955027257103,5.94189343510117,0.65189477344624,0.520974086083676,0.946112579577397,-6.41150394197704
"ENSMUSG00000056612","Ppp1r14b",-0.0863412000453865,7.03742462233556,-0.651269686682869,0.521370168319013,0.946112579577397,-6.84656456059435
"ENSMUSG00000020091","Eif4ebp2",0.192588221522423,6.06757225117637,0.651246706323876,0.521384732826863,0.946112579577397,-6.16967310606237
"ENSMUSG00000052369","Tmem106c",-0.351211457413777,4.19268148179872,-0.651239948130752,0.521389016081689,0.946112579577397,-5.65840340500298
"ENSMUSG00000079110","Capn3",-0.345502104074171,1.55488345819915,-0.650088391236343,0.522119139851188,0.946112579577397,-5.52767349773892
"ENSMUSG00000026399","Cd55",0.364715782976556,5.01709924779102,0.649577762387248,0.522443074174575,0.946112579577397,-5.47735250377132
"ENSMUSG00000040111","Gramd1b",-0.147192497799044,5.63178954571206,-0.64947909165994,0.522505681917085,0.946112579577397,-6.40911465064336
"ENSMUSG00000024053","Emilin2",0.744237037906256,2.49426552009024,0.649389437125543,0.522562572344231,0.946112579577397,-5.30018904390334
"ENSMUSG00000035337","Uchl4",-0.415864954363675,1.69646889439476,-0.649253025705146,0.52264913893937,0.946112579577397,-5.31311726926586
"ENSMUSG00000031090","Nadsyn1",0.370492666991337,3.64379303731033,0.647682414762343,0.523646413437852,0.946112579577397,-5.61140710609308
"ENSMUSG00000023277","Twf2",-0.120143953630397,7.10054199093616,-0.647651044635151,0.523666342802763,0.946112579577397,-6.41582697944632
"ENSMUSG00000057191","AB124611",-0.514367219973258,3.50834777726496,-0.647603133658305,0.523696781329854,0.946112579577397,-5.29337051259242
"ENSMUSG00000024165","Jpt2",-0.149004520038661,5.54794853860953,-0.646696850598742,0.524272738182913,0.946112579577397,-6.55098213625202
"ENSMUSG00000006920","Ezh1",0.194271254676721,6.2441475218424,0.646456315858854,0.524425659848335,0.946112579577397,-6.27648254401439
"ENSMUSG00000031328","Flna",0.122697841614337,8.90859859812951,0.644153031125092,0.525891222981717,0.94683630972528,-6.84410027384752
"ENSMUSG00000066677","Ifi208",-0.469540416191855,5.58508848974066,-0.643530120658148,0.526287959742917,0.946902278432474,-5.70487703620996
"ENSMUSG00000047649","Cd3eap",-0.113195975521278,5.52515139935989,-0.643334364642365,0.526412672028118,0.946902278432474,-6.66163585398276
"ENSMUSG00000091955","Gm9844",0.410986590265558,3.80662757658447,0.642328523960753,0.527053727107564,0.946902278432474,-5.38989521139063
"ENSMUSG00000054843","Atrnl1",-0.497813416392736,0.593411894566387,-0.641299060614075,0.527710277534245,0.947327220057531,-5.47547751909968
"ENSMUSG00000024948","Map4k2",0.224641738534539,7.28986776480735,0.640785971550645,0.52803767118731,0.947327220057531,-6.35214076557651
"ENSMUSG00000003992","Ssbp2",-0.316813257987102,5.36213913509345,-0.640401084227221,0.528283333891637,0.947327220057531,-5.89462124888109
"ENSMUSG00000043740","B430306N03Rik",0.36033586659965,3.02112318153555,0.640312717192584,0.528339744838828,0.947327220057531,-5.48676486460257
"ENSMUSG00000058594","Fbh1",0.329561075846763,5.11907392036596,0.64021599721103,0.528401491816242,0.947327220057531,-5.83843720265547
"ENSMUSG00000023106","Denr",0.0886970180212661,7.15152776857463,0.6399534724929,0.528569109913032,0.947327220057531,-6.81613678840313
"ENSMUSG00000074749","Kiz",0.593784839373501,2.64024474903711,0.639043671809489,0.529150227423707,0.947989063828621,-5.2755298654456
"ENSMUSG00000022564","Grina",0.208350276463393,5.79046686888161,0.638821451890391,0.529292218751818,0.947989063828621,-6.06098290508278
"ENSMUSG00000045658","Pid1",0.594159374413527,1.81619440292345,0.638317765251507,0.529614134715323,0.947989063828621,-5.27634627784928
"ENSMUSG00000036022","Fam122b",-0.543020237277024,1.96970754306009,-0.638138069700558,0.529729007343714,0.947989063828621,-5.27475313036762
"ENSMUSG00000029649","Pomp",-0.0940696335043221,7.92543754783003,-0.637251076387433,0.530296226788263,0.948190905193416,-6.90818735448482
"ENSMUSG00000027669","Gnb4",0.467035998117116,3.13057602148295,0.636929496473883,0.530501953759835,0.948201587795761,-5.37606782749712
"ENSMUSG00000032067","Pts",0.23875125231661,5.70115667552873,0.636208993374184,0.530963044029812,0.948201587795761,-6.09169309930483
"ENSMUSG00000052917","Senp7",0.256227861206548,5.20690738527444,0.635663428516386,0.531312325778368,0.948532977749292,-5.82015978609222
"ENSMUSG00000058900","Rsl1",-0.327713474737091,3.86584849862091,-0.635423545672413,0.531465942999772,0.948625262609576,-5.8462762820566
"ENSMUSG00000059273","Zc3h4",0.229547235314368,5.48791582375455,0.634353853008302,0.532151249725456,0.948625262609576,-5.98121287626488
"ENSMUSG00000074207","Adh1",-0.356608416148175,1.49321273978641,-0.634311820579045,0.532178187866032,0.948625262609576,-5.49624561163081
"ENSMUSG00000000673","Haao",-0.565367234355053,0.167752207613749,-0.634097587969307,0.532315498731605,0.948625262609576,-5.42815659892064
"ENSMUSG00000028869","Gnl2",-0.113636200605248,7.16708680334304,-0.634037259612029,0.532354169215479,0.948625262609576,-6.88342582865268
"ENSMUSG00000023132","Gzma",0.497301771718555,5.01774835492993,0.633808073482594,0.532501091380388,0.948625262609576,-5.71860957236108
"ENSMUSG00000030413","Pglyrp1",0.557254817119968,3.36884289992991,0.633800146089018,0.532506173710688,0.948625262609576,-5.29736150392582
"ENSMUSG00000046441","Cmtr2",0.220558223092782,4.1363063714907,0.633335941725865,0.532803825379047,0.948625262609576,-6.2731071532531
"ENSMUSG00000036172","Cd200r3",-0.638286902197557,1.84155237581338,-0.631772349368,0.533807073975339,0.948735887177846,-5.29896108881119
"ENSMUSG00000000617","Grm6",0.570331994006217,0.307318921343354,0.631737392377462,0.533829515077619,0.948735887177846,-5.39381941375538
"ENSMUSG00000046280","She",-0.461524135883611,1.68240717155571,-0.630378884061058,0.534702021090226,0.949380768675977,-5.38837285793836
"ENSMUSG00000025500","Lmntd2",0.541823624155544,0.99719412673647,0.628307242572063,0.536034015124661,0.951002392322617,-5.30044572457763
"ENSMUSG00000024206","Rfx2",-0.642972102723771,0.672300903906055,-0.626969768667877,0.536894910536703,0.951002392322617,-5.30126892592922
"ENSMUSG00000004558","Ndrg2",-0.693771527623625,4.0002701272479,-0.626592879409488,0.537137637732741,0.951002392322617,-5.37539337215029
"ENSMUSG00000054150","Syne3",0.739059744168499,0.996163278739394,0.626185217076294,0.537400249874551,0.951002392322617,-5.28208820335515
"ENSMUSG00000036850","Mrpl41",-0.115993073891434,6.06031596187732,-0.625953761145399,0.537549382173922,0.951002392322617,-6.50617178524556
"ENSMUSG00000026972","Arrdc1",-0.154017641585036,7.19986795198076,-0.62581605224936,0.537638121656253,0.951002392322617,-6.49661250651328
"ENSMUSG00000071716","Apol7e",0.48324014119855,4.2926759618436,0.625407506618605,0.537901434250021,0.951002392322617,-5.46078939717112
"ENSMUSG00000029166","Mapre3",0.479201829551824,1.16305477038199,0.624689009369482,0.538364681891897,0.951002392322617,-5.32103767964961
"ENSMUSG00000041354","Rgl2",0.15317688637355,6.94855565551167,0.624453599992878,0.538516507380362,0.951002392322617,-6.41578528908781
"ENSMUSG00000025869","Nop16",-0.0866670071902398,7.22261112863895,-0.62397978198193,0.538822162151406,0.951002392322617,-6.95018412263021
"ENSMUSG00000046058","Eid2",-0.210537717381071,4.22839972238214,-0.623688445766457,0.539010145982783,0.951002392322617,-5.93780886649339
"ENSMUSG00000011884","Gltp",0.10158494917253,7.81116107774987,0.621885973979511,0.540173964654689,0.951326952837049,-6.70879609346367
"ENSMUSG00000026377","Nifk",0.0737495930528311,7.59967247873283,0.621826403335017,0.54021245106821,0.951326952837049,-6.95899591173935
"ENSMUSG00000000861","Bcl11a",0.502494799005279,1.04989605525994,0.620658216382431,0.5409674695189,0.951627676915306,-5.41312427182764
"ENSMUSG00000052566","Hook2",0.183136380161469,4.18654230831622,0.620178967240549,0.541277378768375,0.951627676915306,-6.2388119690749
"ENSMUSG00000052033","Pfdn4",0.16862665666981,4.30691671672222,0.619350618915645,0.541813257995503,0.951627676915306,-6.10744745437257
"ENSMUSG00000030283","St8sia1",-0.267344433768243,5.04221310826746,-0.619340177484715,0.541820014620113,0.951627676915306,-5.88452628135863
